date,exchange_rate_to_euro,country,currency
2024-04-08,0.18,Brazil,BRL
2024-04-08,0.68,Canada,CAD
2024-04-08,0.13,Denmark,DKK
2024-04-08,0.01,Japan,JPY
2024-04-08,0.09,Norway,NOK
2024-04-08,0.68,Singapore,SGD
2024-04-08,0.09,Sweden,SEK
2024-04-08,1.17,UK,GBP
2024-04-08,0.92,USA,USD
2024-04-09,0.61,Australia,AUD
2024-04-09,0.18,Brazil,BRL
2024-04-09,0.68,Canada,CAD
2024-04-09,0.13,Denmark,DKK
2024-04-09,0.01,Japan,JPY
2024-04-09,0.09,Norway,NOK
2024-04-09,0.68,Singapore,SGD
2024-04-09,0.09,Sweden,SEK
2024-04-09,1.17,UK,GBP
2024-04-09,0.92,USA,USD
2024-04-10,0.61,Australia,AUD
2024-04-10,0.18,Brazil,BRL
2024-04-10,0.67,Canada,CAD
2024-04-10,0.13,Denmark,DKK
2024-04-10,0.01,Japan,JPY
2024-04-10,0.09,Norway,NOK
2024-04-10,0.09,Singapore,SGD
2024-04-10,0.09,Sweden,SEK
2024-04-10,1.17,UK,GBP
2024-04-10,0.92,USA,USD
2024-04-11,0.61,Australia,AUD
2024-04-11,0.18,Brazil,BRL
2024-04-11,0.68,Canada,CAD
2024-04-11,0.13,Denmark,DKK
2024-04-11,0.01,Japan,JPY
2024-04-11,0.09,Norway,NOK
2024-04-11,0.69,Singapore,SGD
2024-04-11,0.09,Sweden,SEK
2024-04-11,1.17,UK,GBP
2024-04-11,0.93,USA,USD
2024-04-12,0.61,Australia,AUD
2024-04-12,0.18,Brazil,BRL
2024-04-12,0.68,Canada,CAD
2024-04-12,0.13,Denmark,DKK
2024-04-12,0.01,Japan,JPY
2024-04-12,0.01,Norway,NOK
2024-04-12,0.69,Singapore,SGD
2024-04-12,0.09,Sweden,SEK
2024-04-12,1.17,UK,GBP
2024-04-12,0.94,USA,USD
2024-04-15,0.61,Australia,AUD
2024-04-15,0.18,Brazil,BRL
2024-04-15,0.68,Canada,CAD
2024-04-15,0.13,Denmark,DKK
2024-04-15,0.01,Japan,JPY
2024-04-15,0.09,Norway,NOK
2024-04-15,0.69,Singapore,SGD
2024-04-15,1,Sweden,SEK
2024-04-15,1.17,UK,GBP
2024-04-15,0.94,USA,USD
2024-04-16,0.6,Australia,AUD
2024-04-16,0.18,Brazil,BRL
2024-04-16,0.18,Canada,CAD
2024-04-16,0.13,Denmark,DKK
2024-04-16,0.01,Japan,JPY
2024-04-16,0.01,Norway,NOK
2024-04-16,0.69,Singapore,SGD
2024-04-16,0.09,Sweden,SEK
2024-04-16,1.17,UK,GBP
2024-04-16,0.94,USA,USD
2024-04-17,0.6,Australia,AUD
2024-04-17,0.18,Brazil,BRL
2024-04-17,0.68,Canada,CAD
2024-04-17,0.13,Denmark,DKK
2024-04-17,0.01,Japan,JPY
2024-04-17,0.09,Norway,NOK
2024-04-17,0.69,Singapore,SGD
2024-04-17,0.09,Sweden,SEK
2024-04-17,1.17,UK,GBP
2024-04-17,0.94,USA,USD
2024-04-18,0.6,Australia,AUD
2024-04-18,0.18,Brazil,BRL
2024-04-18,0.68,Canada,CAD
2024-04-18,0.13,Denmark,DKK
2024-04-18,0.01,Japan,JPY
2024-04-18,0.09,Norway,NOK
2024-04-18,0.69,Singapore,SGD
2024-04-18,0.09,Sweden,SEK
2024-04-18,1.17,UK,GBP
2024-04-18,0.94,USA,USD
2024-04-19,0.6,Australia,AUD
2024-04-19,0.18,Brazil,BRL
2024-04-19,0.68,Canada,CAD
2024-04-19,0.13,Denmark,DKK
2024-04-19,0.01,Japan,JPY
2024-04-19,0.08,Norway,NOK
2024-04-19,0.69,Singapore,SGD
2024-04-19,0.09,Sweden,SEK
2024-04-19,1.17,UK,GBP
2024-04-19,0.94,USA,USD
2024-04-22,0.61,Australia,AUD
2024-04-22,0.18,Brazil,BRL
2024-04-22,0.69,Canada,CAD
2024-04-22,0.13,Denmark,DKK
2024-04-22,0.01,Japan,JPY
2024-04-22,0.09,Norway,NOK
2024-04-22,0.69,Singapore,SGD
2024-04-22,0.09,Sweden,SEK
2024-04-22,1.16,UK,GBP
2024-04-22,0.94,USA,USD
2024-04-23,0.6,Australia,AUD
2024-04-23,0.18,Brazil,BRL
2024-04-23,0.69,Canada,CAD
2024-04-23,0.13,Denmark,DKK
2024-04-23,0.01,Japan,JPY
2024-04-23,0.09,Norway,NOK
2024-04-23,0.69,Singapore,SGD
2024-04-23,0.09,Sweden,SEK
2024-04-23,1.16,UK,GBP
2024-04-23,0.94,USA,USD
2024-04-24,0.61,Australia,AUD
2024-04-24,0.18,Brazil,BRL
2024-04-24,0.68,Canada,CAD
2024-04-24,0.13,Denmark,DKK
2024-04-24,0.01,Japan,JPY
2024-04-24,0.09,Norway,NOK
2024-04-24,0.69,Singapore,SGD
2024-04-24,0.09,Sweden,SEK
2024-04-24,1.16,UK,GBP
2024-04-24,0.94,USA,USD
2024-04-25,0.64,Australia,AUD
2024-04-25,0.18,Brazil,BRL
2024-04-25,0.68,Canada,CAD
2024-04-25,0.13,Denmark,DKK
2024-04-25,0.01,Japan,JPY
2024-04-25,0.09,Norway,NOK
2024-04-25,0.69,Singapore,SGD
2024-04-25,0.09,Sweden,SEK
2024-04-25,1.17,UK,GBP
2024-04-25,0.93,USA,USD
2024-04-26,0.61,Australia,AUD
2024-04-26,0.18,Brazil,BRL
2024-04-26,0.68,Canada,CAD
2024-04-26,0.13,Denmark,DKK
2024-04-26,0.01,Japan,JPY
2024-04-26,0.08,Norway,NOK
2024-04-26,0.69,Singapore,SGD
2024-04-26,0.09,Sweden,SEK
2024-04-26,1.17,UK,GBP
2024-04-26,0.93,USA,USD
2024-04-29,0.61,Australia,AUD
2024-04-29,0.18,Brazil,BRL
2024-04-29,0.68,Canada,CAD
2024-04-29,0.13,Denmark,DKK
2024-04-29,1,Japan,JPY
2024-04-29,0.08,Norway,NOK
2024-04-29,0.68,Singapore,SGD
2024-04-29,0.09,Sweden,SEK
2024-04-29,1.17,UK,GBP
2024-04-29,0.93,USA,USD
2024-04-30,0.61,Australia,AUD
2024-04-30,0.18,Brazil,BRL
2024-04-30,0.68,Canada,CAD
2024-04-30,0.13,Denmark,DKK
2024-04-30,0.01,Japan,JPY
2024-04-30,0.08,Norway,NOK
2024-04-30,0.69,Singapore,SGD
2024-04-30,0.09,Sweden,SEK
2024-04-30,1.17,UK,GBP
2024-04-30,0.93,USA,USD
2024-05-01,0.64,Australia,AUD
2024-05-01,0.64,Brazil,BRL
2024-05-01,0.64,Canada,CAD
2024-05-01,0.64,Denmark,DKK
2024-05-01,0.64,Japan,JPY
2024-05-01,0.64,Norway,NOK
2024-05-01,0.64,Singapore,SGD
2024-05-01,0.64,Sweden,SEK
2024-05-01,0.64,UK,GBP
2024-05-01,0.64,USA,USD
2024-05-02,0.61,Australia,AUD
2024-05-02,0.18,Brazil,BRL
2024-05-02,0.68,Canada,CAD
2024-05-02,0.13,Denmark,DKK
2024-05-02,0.01,Japan,JPY
2024-05-02,0.08,Norway,NOK
2024-05-02,0.69,Singapore,SGD
2024-05-02,0.09,Sweden,SEK
2024-05-02,1.17,UK,GBP
2024-05-02,0.93,USA,USD
2024-05-03,0.61,Australia,AUD
2024-05-03,0.18,Brazil,BRL
2024-05-03,0.18,Canada,CAD
2024-05-03,0.13,Denmark,DKK
2024-05-03,1,Japan,JPY
2024-05-03,0.09,Norway,NOK
2024-05-03,0.69,Singapore,SGD
2024-05-03,0.09,Sweden,SEK
2024-05-03,1.17,UK,GBP
2024-05-03,0.93,USA,USD
2024-05-05,0.61,Australia,AUD
2024-05-05,0.18,Brazil,BRL
2024-05-05,0.18,Canada,CAD
2024-05-05,0.13,Denmark,DKK
2024-05-05,1,Japan,JPY
2024-05-05,0.09,Norway,NOK
2024-05-05,0.69,Singapore,SGD
2024-05-05,0.09,Sweden,SEK
2024-05-05,1.17,UK,GBP
2024-05-05,0.93,USA,USD
2024-05-06,0.61,Australia,AUD
2024-05-06,0.18,Brazil,BRL
2024-05-06,0.68,Canada,CAD
2024-05-06,0.13,Denmark,DKK
2024-05-06,1,Japan,JPY
2024-05-06,0.09,Norway,NOK
2024-05-06,0.69,Singapore,SGD
2024-05-06,0.09,Sweden,SEK
2024-05-06,0.09,UK,GBP
2024-05-06,0.93,USA,USD
2024-05-07,0.61,Australia,AUD
2024-05-07,0.18,Brazil,BRL
2024-05-07,0.68,Canada,CAD
2024-05-07,0.13,Denmark,DKK
2024-05-07,0.01,Japan,JPY
2024-05-07,0.09,Norway,NOK
2024-05-07,0.69,Singapore,SGD
2024-05-07,0.09,Sweden,SEK
2024-05-07,1.17,UK,GBP
2024-05-07,0.93,USA,USD
2024-05-08,0.61,Australia,AUD
2024-05-08,0.18,Brazil,BRL
2024-05-08,0.68,Canada,CAD
2024-05-08,0.13,Denmark,DKK
2024-05-08,0.01,Japan,JPY
2024-05-08,0.09,Norway,NOK
2024-05-08,0.69,Singapore,SGD
2024-05-08,0.09,Sweden,SEK
2024-05-08,1.16,UK,GBP
2024-05-08,0.93,USA,USD
2024-05-09,0.61,Australia,AUD
2024-05-09,0.18,Brazil,BRL
2024-05-09,0.68,Canada,CAD
2024-05-09,0.68,Denmark,DKK
2024-05-09,0.01,Japan,JPY
2024-05-09,0.01,Norway,NOK
2024-05-09,0.69,Singapore,SGD
2024-05-09,1,Sweden,SEK
2024-05-09,1.16,UK,GBP
2024-05-09,0.93,USA,USD
2024-05-10,0.61,Australia,AUD
2024-05-10,0.18,Brazil,BRL
2024-05-10,0.68,Canada,CAD
2024-05-10,0.68,Denmark,DKK
2024-05-10,0.01,Japan,JPY
2024-05-10,0.09,Norway,NOK
2024-05-10,0.69,Singapore,SGD
2024-05-10,0.09,Sweden,SEK
2024-05-10,1.16,UK,GBP
2024-05-10,0.93,USA,USD
2024-05-13,0.61,Australia,AUD
2024-05-13,0.18,Brazil,BRL
2024-05-13,0.18,Canada,CAD
2024-05-13,0.13,Denmark,DKK
2024-05-13,0.01,Japan,JPY
2024-05-13,0.01,Norway,NOK
2024-05-13,0.68,Singapore,SGD
2024-05-13,1,Sweden,SEK
2024-05-13,1.16,UK,GBP
2024-05-13,0.93,USA,USD
2024-05-14,0.61,Australia,AUD
2024-05-14,0.18,Brazil,BRL
2024-05-14,0.18,Canada,CAD
2024-05-14,0.13,Denmark,DKK
2024-05-14,0.01,Japan,JPY
2024-05-14,0.01,Norway,NOK
2024-05-14,0.68,Singapore,SGD
2024-05-14,0.09,Sweden,SEK
2024-05-14,1.16,UK,GBP
2024-05-14,0.93,USA,USD
2024-05-15,0.61,Australia,AUD
2024-05-15,0.61,Brazil,BRL
2024-05-15,0.61,Canada,CAD
2024-05-15,0.13,Denmark,DKK
2024-05-15,0.01,Japan,JPY
2024-05-15,0.01,Norway,NOK
2024-05-15,0.68,Singapore,SGD
2024-05-15,0.09,Sweden,SEK
2024-05-15,1.16,UK,GBP
2024-05-15,0.92,USA,USD
2024-05-16,0.61,Australia,AUD
2024-05-16,0.61,Brazil,BRL
2024-05-16,0.68,Canada,CAD
2024-05-16,0.13,Denmark,DKK
2024-05-16,0.01,Japan,JPY
2024-05-16,0.01,Norway,NOK
2024-05-16,0.69,Singapore,SGD
2024-05-16,0.09,Sweden,SEK
2024-05-16,1.17,UK,GBP
2024-05-16,0.92,USA,USD
2024-05-17,0.62,Australia,AUD
2024-05-17,0.18,Brazil,BRL
2024-05-17,0.68,Canada,CAD
2024-05-17,0.13,Denmark,DKK
2024-05-17,0.01,Japan,JPY
2024-05-17,0.01,Norway,NOK
2024-05-17,0.68,Singapore,SGD
2024-05-17,0.09,Sweden,SEK
2024-05-17,1.17,UK,GBP
2024-05-17,0.92,USA,USD
2024-05-20,0.62,Australia,AUD
2024-05-20,0.18,Brazil,BRL
2024-05-20,0.18,Canada,CAD
2024-05-20,0.18,Denmark,DKK
2024-05-20,0.01,Japan,JPY
2024-05-20,0.01,Norway,NOK
2024-05-20,0.68,Singapore,SGD
2024-05-20,0.09,Sweden,SEK
2024-05-20,1.17,UK,GBP
2024-05-20,0.92,USA,USD
2024-05-21,0.61,Australia,AUD
2024-05-21,0.18,Brazil,BRL
2024-05-21,0.67,Canada,CAD
2024-05-21,0.13,Denmark,DKK
2024-05-21,0.01,Japan,JPY
2024-05-21,0.09,Norway,NOK
2024-05-21,0.68,Singapore,SGD
2024-05-21,0.09,Sweden,SEK
2024-05-21,1.17,UK,GBP
2024-05-21,0.92,USA,USD
2024-05-22,0.62,Australia,AUD
2024-05-22,0.18,Brazil,BRL
2024-05-22,0.68,Canada,CAD
2024-05-22,0.13,Denmark,DKK
2024-05-22,0.01,Japan,JPY
2024-05-22,0.09,Norway,NOK
2024-05-22,0.09,Singapore,SGD
2024-05-22,0.09,Sweden,SEK
2024-05-22,1.17,UK,GBP
2024-05-22,0.92,USA,USD
2024-05-23,0.61,Australia,AUD
2024-05-23,0.18,Brazil,BRL
2024-05-23,0.67,Canada,CAD
2024-05-23,0.13,Denmark,DKK
2024-05-23,0.01,Japan,JPY
2024-05-23,0.09,Norway,NOK
2024-05-23,0.68,Singapore,SGD
2024-05-23,0.09,Sweden,SEK
2024-05-23,1.17,UK,GBP
2024-05-23,0.92,USA,USD
2024-05-24,0.61,Australia,AUD
2024-05-24,0.18,Brazil,BRL
2024-05-24,0.67,Canada,CAD
2024-05-24,0.13,Denmark,DKK
2024-05-24,0.01,Japan,JPY
2024-05-24,0.09,Norway,NOK
2024-05-24,0.68,Singapore,SGD
2024-05-24,0.09,Sweden,SEK
2024-05-24,1.17,UK,GBP
2024-05-24,0.92,USA,USD
2024-05-28,0.61,Australia,AUD
2024-05-28,0.18,Brazil,BRL
2024-05-28,0.67,Canada,CAD
2024-05-28,0.13,Denmark,DKK
2024-05-28,0.01,Japan,JPY
2024-05-28,0.09,Norway,NOK
2024-05-28,0.68,Singapore,SGD
2024-05-28,0.09,Sweden,SEK
2024-05-28,1.17,UK,GBP
2024-05-28,0.92,USA,USD
2024-05-29,0.61,Australia,AUD
2024-05-29,0.18,Brazil,BRL
2024-05-29,0.67,Canada,CAD
2024-05-29,0.13,Denmark,DKK
2024-05-29,0.01,Japan,JPY
2024-05-29,0.09,Norway,NOK
2024-05-29,0.68,Singapore,SGD
2024-05-29,0.09,Sweden,SEK
2024-05-29,1.17,UK,GBP
2024-05-29,0.92,USA,USD
2024-05-30,0.61,Australia,AUD
2024-05-30,0.61,Brazil,BRL
2024-05-30,0.68,Canada,CAD
2024-05-30,0.13,Denmark,DKK
2024-05-30,0.01,Japan,JPY
2024-05-30,0.09,Norway,NOK
2024-05-30,0.68,Singapore,SGD
2024-05-30,0.09,Sweden,SEK
2024-05-30,1.18,UK,GBP
2024-05-30,0.92,USA,USD
2024-05-31,0.61,Australia,AUD
2024-05-31,0.18,Brazil,BRL
2024-05-31,0.68,Canada,CAD
2024-05-31,0.13,Denmark,DKK
2024-05-31,0.01,Japan,JPY
2024-05-31,0.09,Norway,NOK
2024-05-31,0.68,Singapore,SGD
2024-05-31,0.09,Sweden,SEK
2024-05-31,1.17,UK,GBP
2024-05-31,0.92,USA,USD
2024-06-03,0.61,Australia,AUD
2024-06-03,0.18,Brazil,BRL
2024-06-03,0.68,Canada,CAD
2024-06-03,0.13,Denmark,DKK
2024-06-03,0.01,Japan,JPY
2024-06-03,0.01,Norway,NOK
2024-06-03,0.68,Singapore,SGD
2024-06-03,0.09,Sweden,SEK
2024-06-03,1.17,UK,GBP
2024-06-03,0.92,USA,USD
2024-06-04,0.61,Australia,AUD
2024-06-04,0.17,Brazil,BRL
2024-06-04,0.67,Canada,CAD
2024-06-04,0.13,Denmark,DKK
2024-06-04,0.01,Japan,JPY
2024-06-04,0.01,Norway,NOK
2024-06-04,0.68,Singapore,SGD
2024-06-04,0.09,Sweden,SEK
2024-06-04,1.17,UK,GBP
2024-06-04,0.92,USA,USD
2024-06-05,0.61,Australia,AUD
2024-06-05,0.17,Brazil,BRL
2024-06-05,0.67,Canada,CAD
2024-06-05,0.67,Denmark,DKK
2024-06-05,0.01,Japan,JPY
2024-06-05,0.01,Norway,NOK
2024-06-05,0.68,Singapore,SGD
2024-06-05,0.09,Sweden,SEK
2024-06-05,1.17,UK,GBP
2024-06-05,0.92,USA,USD
2024-06-06,0.61,Australia,AUD
2024-06-06,0.17,Brazil,BRL
2024-06-06,0.67,Canada,CAD
2024-06-06,0.13,Denmark,DKK
2024-06-06,0.01,Japan,JPY
2024-06-06,0.01,Norway,NOK
2024-06-06,0.68,Singapore,SGD
2024-06-06,1,Sweden,SEK
2024-06-06,1.18,UK,GBP
2024-06-06,0.92,USA,USD
2024-06-07,0.61,Australia,AUD
2024-06-07,0.17,Brazil,BRL
2024-06-07,0.67,Canada,CAD
2024-06-07,0.13,Denmark,DKK
2024-06-07,0.01,Japan,JPY
2024-06-07,0.01,Norway,NOK
2024-06-07,0.68,Singapore,SGD
2024-06-07,0.09,Sweden,SEK
2024-06-07,1.17,UK,GBP
2024-06-07,0.92,USA,USD
2024-06-10,0.64,Australia,AUD
2024-06-10,0.17,Brazil,BRL
2024-06-10,0.68,Canada,CAD
2024-06-10,0.13,Denmark,DKK
2024-06-10,0.01,Japan,JPY
2024-06-10,0.01,Norway,NOK
2024-06-10,0.69,Singapore,SGD
2024-06-10,0.09,Sweden,SEK
2024-06-10,1.18,UK,GBP
2024-06-10,0.93,USA,USD
2024-06-11,0.62,Australia,AUD
2024-06-11,0.17,Brazil,BRL
2024-06-11,0.68,Canada,CAD
2024-06-11,0.13,Denmark,DKK
2024-06-11,0.01,Japan,JPY
2024-06-11,0.01,Norway,NOK
2024-06-11,0.69,Singapore,SGD
2024-06-11,0.09,Sweden,SEK
2024-06-11,1.19,UK,GBP
2024-06-11,0.93,USA,USD
2024-06-12,0.62,Australia,AUD
2024-06-12,0.17,Brazil,BRL
2024-06-12,0.68,Canada,CAD
2024-06-12,0.13,Denmark,DKK
2024-06-12,0.01,Japan,JPY
2024-06-12,0.01,Norway,NOK
2024-06-12,0.69,Singapore,SGD
2024-06-12,0.09,Sweden,SEK
2024-06-12,1.19,UK,GBP
2024-06-12,0.93,USA,USD
2024-06-13,0.62,Australia,AUD
2024-06-13,0.17,Brazil,BRL
2024-06-13,0.67,Canada,CAD
2024-06-13,0.13,Denmark,DKK
2024-06-13,0.01,Japan,JPY
2024-06-13,0.01,Norway,NOK
2024-06-13,0.69,Singapore,SGD
2024-06-13,0.09,Sweden,SEK
2024-06-13,1.18,UK,GBP
2024-06-13,0.93,USA,USD
2024-06-14,0.62,Australia,AUD
2024-06-14,0.17,Brazil,BRL
2024-06-14,0.17,Canada,CAD
2024-06-14,0.17,Denmark,DKK
2024-06-14,0.01,Japan,JPY
2024-06-14,0.09,Norway,NOK
2024-06-14,0.69,Singapore,SGD
2024-06-14,1,Sweden,SEK
2024-06-14,1.19,UK,GBP
2024-06-14,0.94,USA,USD
2024-06-17,0.62,Australia,AUD
2024-06-17,0.17,Brazil,BRL
2024-06-17,0.68,Canada,CAD
2024-06-17,0.13,Denmark,DKK
2024-06-17,0.01,Japan,JPY
2024-06-17,0.09,Norway,NOK
2024-06-17,0.09,Singapore,SGD
2024-06-17,0.09,Sweden,SEK
2024-06-17,1.18,UK,GBP
2024-06-17,0.93,USA,USD
2024-06-18,0.62,Australia,AUD
2024-06-18,0.17,Brazil,BRL
2024-06-18,0.68,Canada,CAD
2024-06-18,0.13,Denmark,DKK
2024-06-18,0.01,Japan,JPY
2024-06-18,0.09,Norway,NOK
2024-06-18,0.69,Singapore,SGD
2024-06-18,0.09,Sweden,SEK
2024-06-18,1.18,UK,GBP
2024-06-18,0.93,USA,USD
2024-06-20,0.62,Australia,AUD
2024-06-20,0.17,Brazil,BRL
2024-06-20,0.68,Canada,CAD
2024-06-20,0.13,Denmark,DKK
2024-06-20,0.01,Japan,JPY
2024-06-20,0.09,Norway,NOK
2024-06-20,0.69,Singapore,SGD
2024-06-20,0.09,Sweden,SEK
2024-06-20,1.18,UK,GBP
2024-06-20,0.93,USA,USD
2024-06-21,0.62,Australia,AUD
2024-06-21,0.17,Brazil,BRL
2024-06-21,0.68,Canada,CAD
2024-06-21,0.13,Denmark,DKK
2024-06-21,0.01,Japan,JPY
2024-06-21,0.09,Norway,NOK
2024-06-21,0.69,Singapore,SGD
2024-06-21,1,Sweden,SEK
2024-06-21,1.18,UK,GBP
2024-06-21,0.94,USA,USD
2024-06-24,0.62,Australia,AUD
2024-06-24,0.17,Brazil,BRL
2024-06-24,0.68,Canada,CAD
2024-06-24,0.13,Denmark,DKK
2024-06-24,0.01,Japan,JPY
2024-06-24,0.09,Norway,NOK
2024-06-24,0.69,Singapore,SGD
2024-06-24,0.09,Sweden,SEK
2024-06-24,1.18,UK,GBP
2024-06-24,0.93,USA,USD
2024-06-25,0.62,Australia,AUD
2024-06-25,0.17,Brazil,BRL
2024-06-25,0.68,Canada,CAD
2024-06-25,0.13,Denmark,DKK
2024-06-25,0.01,Japan,JPY
2024-06-25,0.09,Norway,NOK
2024-06-25,0.69,Singapore,SGD
2024-06-25,0.09,Sweden,SEK
2024-06-25,1.18,UK,GBP
2024-06-25,0.93,USA,USD
2024-06-26,0.63,Australia,AUD
2024-06-26,0.17,Brazil,BRL
2024-06-26,0.68,Canada,CAD
2024-06-26,0.13,Denmark,DKK
2024-06-26,0.01,Japan,JPY
2024-06-26,0.09,Norway,NOK
2024-06-26,0.69,Singapore,SGD
2024-06-26,0.09,Sweden,SEK
2024-06-26,1.18,UK,GBP
2024-06-26,0.94,USA,USD
2024-06-27,0.62,Australia,AUD
2024-06-27,0.17,Brazil,BRL
2024-06-27,0.68,Canada,CAD
2024-06-27,0.13,Denmark,DKK
2024-06-27,0.01,Japan,JPY
2024-06-27,0.09,Norway,NOK
2024-06-27,0.69,Singapore,SGD
2024-06-27,0.09,Sweden,SEK
2024-06-27,1.18,UK,GBP
2024-06-27,0.93,USA,USD
2024-06-28,0.62,Australia,AUD
2024-06-28,0.17,Brazil,BRL
2024-06-28,0.68,Canada,CAD
2024-06-28,0.13,Denmark,DKK
2024-06-28,0.01,Japan,JPY
2024-06-28,0.09,Norway,NOK
2024-06-28,0.69,Singapore,SGD
2024-06-28,0.09,Sweden,SEK
2024-06-28,1.18,UK,GBP
2024-06-28,0.93,USA,USD
2024-07-01,0.62,Australia,AUD
2024-07-01,0.17,Brazil,BRL
2024-07-01,0.17,Canada,CAD
2024-07-01,0.13,Denmark,DKK
2024-07-01,0.01,Japan,JPY
2024-07-01,0.09,Norway,NOK
2024-07-01,0.69,Singapore,SGD
2024-07-01,0.09,Sweden,SEK
2024-07-01,1.18,UK,GBP
2024-07-01,0.93,USA,USD
2024-07-02,0.62,Australia,AUD
2024-07-02,0.16,Brazil,BRL
2024-07-02,0.68,Canada,CAD
2024-07-02,0.13,Denmark,DKK
2024-07-02,0.01,Japan,JPY
2024-07-02,0.09,Norway,NOK
2024-07-02,0.69,Singapore,SGD
2024-07-02,0.09,Sweden,SEK
2024-07-02,1.18,UK,GBP
2024-07-02,0.93,USA,USD
2024-07-03,0.62,Australia,AUD
2024-07-03,0.17,Brazil,BRL
2024-07-03,0.68,Canada,CAD
2024-07-03,0.13,Denmark,DKK
2024-07-03,0.01,Japan,JPY
2024-07-03,0.09,Norway,NOK
2024-07-03,0.69,Singapore,SGD
2024-07-03,0.09,Sweden,SEK
2024-07-03,1.18,UK,GBP
2024-07-03,0.93,USA,USD
2024-07-08,0.62,Australia,AUD
2024-07-08,0.17,Brazil,BRL
2024-07-08,0.68,Canada,CAD
2024-07-08,0.13,Denmark,DKK
2024-07-08,0.01,Japan,JPY
2024-07-08,0.09,Norway,NOK
2024-07-08,0.68,Singapore,SGD
2024-07-08,0.09,Sweden,SEK
2024-07-08,1.18,UK,GBP
2024-07-08,0.92,USA,USD
2024-07-09,0.62,Australia,AUD
2024-07-09,0.17,Brazil,BRL
2024-07-09,0.68,Canada,CAD
2024-07-09,0.13,Denmark,DKK
2024-07-09,0.01,Japan,JPY
2024-07-09,0.09,Norway,NOK
2024-07-09,0.68,Singapore,SGD
2024-07-09,0.09,Sweden,SEK
2024-07-09,1.18,UK,GBP
2024-07-09,0.92,USA,USD
2024-07-10,0.62,Australia,AUD
2024-07-10,0.17,Brazil,BRL
2024-07-10,0.68,Canada,CAD
2024-07-10,0.13,Denmark,DKK
2024-07-10,0.01,Japan,JPY
2024-07-10,0.09,Norway,NOK
2024-07-10,0.68,Singapore,SGD
2024-07-10,0.09,Sweden,SEK
2024-07-10,1.18,UK,GBP
2024-07-10,0.92,USA,USD
2024-07-11,0.62,Australia,AUD
2024-07-11,0.17,Brazil,BRL
2024-07-11,0.68,Canada,CAD
2024-07-11,0.13,Denmark,DKK
2024-07-11,0.01,Japan,JPY
2024-07-11,0.09,Norway,NOK
2024-07-11,0.68,Singapore,SGD
2024-07-11,0.09,Sweden,SEK
2024-07-11,1.19,UK,GBP
2024-07-11,0.92,USA,USD
2024-07-12,0.62,Australia,AUD
2024-07-12,0.17,Brazil,BRL
2024-07-12,0.67,Canada,CAD
2024-07-12,0.13,Denmark,DKK
2024-07-12,0.01,Japan,JPY
2024-07-12,0.09,Norway,NOK
2024-07-12,0.68,Singapore,SGD
2024-07-12,0.09,Sweden,SEK
2024-07-12,1.19,UK,GBP
2024-07-12,0.92,USA,USD
2024-07-15,0.62,Australia,AUD
2024-07-15,0.17,Brazil,BRL
2024-07-15,0.67,Canada,CAD
2024-07-15,0.13,Denmark,DKK
2024-07-15,1,Japan,JPY
2024-07-15,0.09,Norway,NOK
2024-07-15,0.68,Singapore,SGD
2024-07-15,0.09,Sweden,SEK
2024-07-15,1.19,UK,GBP
2024-07-15,0.92,USA,USD
2024-07-16,0.62,Australia,AUD
2024-07-16,0.17,Brazil,BRL
2024-07-16,0.67,Canada,CAD
2024-07-16,0.13,Denmark,DKK
2024-07-16,0.01,Japan,JPY
2024-07-16,0.08,Norway,NOK
2024-07-16,0.68,Singapore,SGD
2024-07-16,0.09,Sweden,SEK
2024-07-16,1.19,UK,GBP
2024-07-16,0.92,USA,USD
2024-07-17,0.62,Australia,AUD
2024-07-17,0.17,Brazil,BRL
2024-07-17,0.67,Canada,CAD
2024-07-17,0.13,Denmark,DKK
2024-07-17,0.01,Japan,JPY
2024-07-17,0.09,Norway,NOK
2024-07-17,0.68,Singapore,SGD
2024-07-17,0.09,Sweden,SEK
2024-07-17,1.19,UK,GBP
2024-07-17,0.91,USA,USD
2024-07-18,0.62,Australia,AUD
2024-07-18,0.17,Brazil,BRL
2024-07-18,0.67,Canada,CAD
2024-07-18,0.13,Denmark,DKK
2024-07-18,0.01,Japan,JPY
2024-07-18,0.09,Norway,NOK
2024-07-18,0.68,Singapore,SGD
2024-07-18,0.09,Sweden,SEK
2024-07-18,1.19,UK,GBP
2024-07-18,0.91,USA,USD
2024-07-19,0.62,Australia,AUD
2024-07-19,0.17,Brazil,BRL
2024-07-19,0.67,Canada,CAD
2024-07-19,0.13,Denmark,DKK
2024-07-19,0.01,Japan,JPY
2024-07-19,0.08,Norway,NOK
2024-07-19,0.68,Singapore,SGD
2024-07-19,0.09,Sweden,SEK
2024-07-19,1.19,UK,GBP
2024-07-19,0.92,USA,USD
2024-07-22,0.61,Australia,AUD
2024-07-22,0.17,Brazil,BRL
2024-07-22,0.67,Canada,CAD
2024-07-22,0.13,Denmark,DKK
2024-07-22,0.01,Japan,JPY
2024-07-22,0.08,Norway,NOK
2024-07-22,0.68,Singapore,SGD
2024-07-22,0.09,Sweden,SEK
2024-07-22,1.19,UK,GBP
2024-07-22,0.92,USA,USD
2024-07-23,0.61,Australia,AUD
2024-07-23,0.17,Brazil,BRL
2024-07-23,0.67,Canada,CAD
2024-07-23,0.13,Denmark,DKK
